ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
0.380687314327833,0.499604489692057,0.499886350063994,0.5175508919010904,0.5087416737748126,0.2,0.06666666666666667,0.1,0.2,0.13333333333333333,0.16,0.25,0.3333333333333333,0.28571428571428575,0.08021390374331551,0.16492682197541245,0.2,0.7370116413725316,0.46343862811873043,0.5212863664711973,background,test,10014168,Unsupervised Learning of Morphology without Morphemes
0.5130906048209477,0.4714945175863295,0.5181113838411336,0.516572137197078,0.49996675475287067,0.4,0.11764705882352941,0.1818181818181818,0.2,0.11764705882352941,0.14814814814814817,0.1,0.11764705882352941,0.1081081081081081,0.08292682926829269,0.14800016386370837,0.3333333333333333,0.7460325034798779,0.44935098954332886,0.503926358531907,background,test,10695055,Naturalizing a Programming Language via Interactive Learning
1.0,0.8961216086812855,0.7940318102582555,0.7635685251550643,0.783700364427746,0.8,0.19047619047619047,0.3076923076923077,0.6,0.2857142857142857,0.3870967741935483,0.4,0.38095238095238093,0.3902439024390244,0.3181818181818182,0.5308930142173999,1.0,0.9259442869348091,0.7562321889797631,0.7844740910292469,background,test,5764728,Embedding Web-based Statistical Translation Models in Cross-Language Information Retrieval
0.5207510959502314,0.41692220332165386,0.38054898952477145,0.3882847274992479,0.42972457887782234,0.4,0.16666666666666666,0.23529411764705882,0.2,0.16666666666666666,0.1818181818181818,0.15,0.25,0.18749999999999997,0.13953488372093023,0.3092160577511695,1.0,0.706705206890912,0.41409144275936205,0.5839428125700853,background,test,51977123,Methods to integrate a language model with semantic information for a word prediction component
0.32387798714371163,0.37729119985267906,0.3580119808071064,0.33615453800952183,0.3558051242540948,0.2,0.16666666666666666,0.1818181818181818,0.2,0.3333333333333333,0.25,0.1,0.3333333333333333,0.15384615384615383,0.061855670103092786,0.26044282535906244,1.0,0.6182833185705501,0.32431085935172294,0.4741262131013486,background,test,929877,"paper_id
929877    Modelling Protagonist Goals and Desires in Fir...
929877    Modelling Protagonist Goals and Desires in Fir...
Name: title, dtype: object"
0.37896187303409906,0.4799313231635661,0.4827202856527456,0.4848802676062724,0.5257432197381731,0.0,0.0,0.0,0.1,0.05555555555555555,0.07142857142857142,0.2,0.2222222222222222,0.2105263157894737,0.2535211267605634,0.21078855659083198,0.16666666666666666,0.7858832735344429,0.5265210852974249,0.6615354331920899,background,test,3264891,"paper_id
3264891    Stacking classifiers for anti-spam filtering o...
3264891    Stacking classifiers for anti-spam filtering o...
Name: title, dtype: object"
0.33558423310547364,0.44489486802388123,0.48229248418610804,0.4918908569262368,0.4850820339713391,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.15,0.5,0.23076923076923075,0.12,0.15148402523402524,0.1111111111111111,0.6888938650317082,0.4918908569262368,0.593428025931197,background,test,1936997,"paper_id
1936997    ""Not not bad""is not""bad"": A distributional acc...
1936997    ""Not not bad""is not""bad"": A distributional acc...
Name: title, dtype: object"
0.5880979111046634,0.5931444756859398,0.6163322330387145,0.6436349671885061,0.6543177287257956,0.4,0.07407407407407407,0.125,0.6,0.2222222222222222,0.32432432432432434,0.5,0.37037037037037035,0.425531914893617,0.22131147540983606,0.4512457439296104,1.0,0.8479544963388475,0.6451772229338306,0.7419767222458719,background,test,11844559,"paper_id
11844559    Unsupervised Induction of Semantic Roles withi...
11844559    Unsupervised Induction of Semantic Roles withi...
Name: title, dtype: object"
0.6576630675781056,0.5548597926157266,0.5564596776600149,0.559942302666064,0.5776532620300258,0.6,0.3333333333333333,0.42857142857142855,0.4,0.4444444444444444,0.4210526315789474,0.25,0.5555555555555556,0.3448275862068966,0.20930232558139536,0.5244991207523507,1.0,0.7838443355032447,0.559942302666064,0.668594251131424,background,test,8781666,"paper_id
8781666    Learning to Win by Reading Manuals in a Monte-...
8781666    Learning to Win by Reading Manuals in a Monte-...
Name: title, dtype: object"
0.6106663314206586,0.5650500792158971,0.5759800498130634,0.5645640318453424,0.5780329212027049,0.6,0.2,0.3,0.4,0.26666666666666666,0.32,0.25,0.3333333333333333,0.28571428571428575,0.15625,0.31622482290820136,0.5,0.7816821008396286,0.5718858969715317,0.6345091584185473,background,test,1587,"paper_id
1587    Get out the vote: Determining support or oppos...
1587    Get out the vote: Determining support or oppos...
Name: title, dtype: object"
0.41639809577516734,0.5212547777848923,0.5167606433860884,0.5694345945522556,0.621311602347501,0.2,0.07692307692307693,0.1111111111111111,0.3,0.23076923076923078,0.2608695652173913,0.2,0.3076923076923077,0.24242424242424246,0.1262135922330097,0.20046744351242513,0.25,0.8085090936406514,0.5519118146114148,0.6715389370432231,background,test,189897839,"paper_id
189897839    Sentiment analysis is not solved! Assessing an...
189897839    Sentiment analysis is not solved! Assessing an...
Name: title, dtype: object"
0.878961873034099,0.7795210936742228,0.6802116056492237,0.7015220987823872,0.7372113438332687,0.8,0.4,0.5333333333333333,0.5,0.5,0.5,0.35,0.7,0.4666666666666667,0.11494252873563218,0.603292699524951,1.0,0.8606717137657932,0.6993359568369552,0.7533388030107525,background,test,6173686,ABL: Alignment-Based Learning
0.4498026302805553,0.37418882659754,0.37721127401617294,0.3791473200567442,0.44033583631469403,0.4,0.3333333333333333,0.3636363636363636,0.2,0.3333333333333333,0.25,0.15,0.5,0.23076923076923075,0.09836065573770492,0.27169647292598115,0.5,0.6563914148530875,0.42128244773584905,0.5280835205291381,background,test,7898033,"A Uniform Approach to Analogies, Synonyms, Antonyms, and Associations"
0.1931183213515431,0.31036423627194,0.30809359999136304,0.3890513594507079,0.3681016615024265,0.2,0.02857142857142857,0.049999999999999996,0.3,0.08571428571428572,0.13333333333333333,0.35,0.2,0.2545454545454545,0.38461538461538464,0.3590465454737794,0.3333333333333333,0.7206233753281597,0.3890513594507079,0.4898388394362025,background,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.43114711190595334,0.5725398514520892,0.5395720046414356,0.4827904389547207,0.4747458259946318,0.4,0.4,0.4000000000000001,0.3,0.6,0.4,0.15,0.6,0.24,0.08196721311475409,0.4016199234591878,1.0,0.7168375326962159,0.46457832982737435,0.5812237065300997,background,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.7754115523761866,0.8614254858243767,0.8508792224396402,0.824374470346892,0.7653266911106447,0.4,0.4,0.4000000000000001,0.4,0.8,0.5333333333333333,0.2,0.8,0.32000000000000006,0.16666666666666666,0.6476190476190475,1.0,0.9016177801858692,0.7932769244877371,0.8885235008273753,background,test,6431039,"paper_id
6431039    Language Diversity across the Consonant Invent...
6431039    Language Diversity across the Consonant Invent...
Name: title, dtype: object"
0.06338816110929237,0.12555636143095703,0.11853529171719604,0.14937525711290867,0.1792709833706707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0.02286182652036311,0.022727272727272728,0.4847771767305704,0.13718761839033342,0.14937525711290867,method,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.352365999015711,0.37117752066754794,0.36739461492227105,0.3703070372293462,0.41386320698030926,0.2,0.125,0.15384615384615385,0.1,0.125,0.11111111111111112,0.1,0.25,0.14285714285714288,0.037037037037037035,0.10053239682808038,0.3333333333333333,0.6283317179444455,0.36966813583947,0.3703070372293462,method,test,11310392,The BURCHAK corpus: a Challenge Data Set for Interactive Learning of Visually Grounded Word Meanings
0.7863520679754276,0.7525605249004053,0.6686409415970063,0.6322932501476218,0.6322932501476219,0.6,0.375,0.4615384615384615,0.5,0.625,0.5555555555555556,0.3,0.75,0.4285714285714285,0.034334763948497854,0.6154525597792765,1.0,0.849289902691977,0.7818142454214863,0.6322932501476218,method,test,10010426,And That's A Fact: Distinguishing Factual and Emotional Argumentation in Online Dialogue
0.2807721888661444,0.2936359121728457,0.2986652609380972,0.3078950863909212,0.29846707062930694,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.07692307692307691,0.06060606060606061,0.06475825761540048,0.05,0.6249111337522202,0.3138553116826261,0.42319163717037717,method,test,53080736,"paper_id
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
53080736    FewRel: A Large-Scale Supervised Few-Shot Rela...
Name: title, dtype: object"
0.06885288809404666,0.18430039476088902,0.23473680216292628,0.28318508145836724,0.2769504799366825,0.2,0.08333333333333333,0.11764705882352941,0.1,0.08333333333333333,0.0909090909090909,0.2,0.3333333333333333,0.25,0.15584415584415584,0.1725027681405772,0.2,0.5809129949941718,0.2787079780375134,0.37832302112739136,method,test,53082542,Compact Personalized Models for Neural Machine Translation
0.2604545425701507,0.29744162491673437,0.2909447386893107,0.30336045613173096,0.2938609566987151,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.05,0.25,0.08333333333333334,0.07692307692307693,0.09076340326340326,0.16666666666666666,0.6058263129533652,0.31193211224825007,0.43632455046019863,method,test,1791179,"paper_id
1791179    A Sequential Model for Multi-Class Classification
1791179    A Sequential Model for Multi-Class Classification
Name: title, dtype: object"
0.5776162657110173,0.6422468823872767,0.6774828936454862,0.7278921309571725,0.7206998370708265,0.4,0.14285714285714285,0.21052631578947364,0.5,0.35714285714285715,0.41666666666666663,0.55,0.7857142857142857,0.6470588235294117,0.2641509433962264,0.4710181291691081,0.5,0.8203687669796917,0.7278921309571725,0.6767452231837867,method,test,2468783,"paper_id
2468783    Similarity of Semantic Relations
2468783    Similarity of Semantic Relations
Name: title, dtype: object"
0.29922601694611667,0.4191505355474717,0.3941633819909612,0.358961317077612,0.37563297940887724,0.2,0.125,0.15384615384615385,0.3,0.375,0.33333333333333326,0.15,0.375,0.21428571428571425,0.09195402298850575,0.22852218039677374,0.5,0.6086156915112325,0.358961317077612,0.46061541076928175,method,test,80628431,"paper_id
80628431    Studying the Inductive Biases of RNNs with Syn...
80628431    Studying the Inductive Biases of RNNs with Syn...
Name: title, dtype: object"
0.0807423638286933,0.10849030407776457,0.14451076553288114,0.1291449182937949,0.1291449182937949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026785714285714284,0.02556552924199983,0.0196078431372549,0.4462041076196978,0.1347332986433261,0.1648663108684141,method,test,189897839,"paper_id
189897839    Sentiment analysis is not solved! Assessing an...
189897839    Sentiment analysis is not solved! Assessing an...
Name: title, dtype: object"
0.17612201285628842,0.21517304956650843,0.26685635698320104,0.2951028588635019,0.34427016083064615,0.0,0.0,0.0,0.1,0.08333333333333333,0.0909090909090909,0.15,0.25,0.18749999999999997,0.16216216216216217,0.159441082512814,0.14285714285714285,0.6222565764653711,0.2951028588635019,0.41241609357558284,method,test,52194540,"paper_id
52194540    Hate Speech Dataset from a White Supremacy Forum
52194540    Hate Speech Dataset from a White Supremacy Forum
Name: title, dtype: object"
0.17612201285628842,0.1925494010506261,0.22884183541187697,0.2724699420477587,0.3295628058986884,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,0.15,0.375,0.21428571428571425,0.09411764705882353,0.13463692549388176,0.125,0.4814524870490867,0.2724699420477587,0.4116985887731738,method,test,929877,"paper_id
929877    Modelling Protagonist Goals and Desires in Fir...
929877    Modelling Protagonist Goals and Desires in Fir...
Name: title, dtype: object"
0.40169418876974816,0.29933099470732877,0.26212434652984734,0.3345779089239844,0.40110693814436243,0.4,0.2857142857142857,0.3333333333333333,0.2,0.2857142857142857,0.23529411764705882,0.15,0.42857142857142855,0.2222222222222222,0.1044776119402985,0.31366834858537834,1.0,0.6145069294656639,0.3345779089239844,0.5205072985482564,method,test,1936997,"paper_id
1936997    ""Not not bad""is not""bad"": A distributional acc...
1936997    ""Not not bad""is not""bad"": A distributional acc...
Name: title, dtype: object"
0.4299140046766319,0.4463169599573878,0.3797851897627976,0.45680877417168453,0.4805855632332053,0.2,0.07142857142857142,0.10526315789473682,0.3,0.21428571428571427,0.25,0.25,0.35714285714285715,0.2941176470588235,0.14285714285714285,0.2507792300662724,0.2,0.6901309264634253,0.4336456013299062,0.5561091224246366,method,test,102353905,Document-Level $N$-ary Relation Extraction with Multiscale Representation Learning
0.19489645113615822,0.2613847185238305,0.2323462875921439,0.2624400996266868,0.29201864173088304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.03588516746411483,0.02631578947368421,0.5027531051097812,0.29201864173088304,0.4414115592129466,method,test,5052952,"paper_id
5052952    Veracity Computing from Lexical Cues and Perce...
5052952    Veracity Computing from Lexical Cues and Perce...
Name: title, dtype: object"
0.17355508213282722,0.21739352563867662,0.2541139145984112,0.32443015931312735,0.34725026200674036,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3333333333333333,0.08695652173913045,0.03614457831325301,0.06363549435838593,0.07142857142857142,0.552989912918632,0.32443015931312735,0.4717179017840325,method,test,13949438,Robust Logistic Regression using Shift Parameters (Long Version)
0.1524017066103623,0.23898520457488545,0.2619533608819206,0.2772492169997757,0.27153183803743774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.030718954248366015,0.022222222222222223,0.5251981513537138,0.2772492169997757,0.39032836559584255,method,test,174799296,"paper_id
174799296    From Balustrades to Pierre Vinken: Looking for...
174799296    From Balustrades to Pierre Vinken: Looking for...
Name: title, dtype: object"
0.0,0.0,0.07500817269580556,0.07248576224593231,0.10152985923311394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.4100405800772084,0.07248576224593231,0.280913273879934,method,test,5270848,Incremental Adaptation Strategies for Neural Network Language Models
0.0858737318826567,0.15964493936599577,0.1443899709222597,0.1443899709222597,0.1640290647593478,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13333333333333333,0.1142857142857143,0.06382978723404255,0.06796665277082088,0.07142857142857142,0.47299535217941546,0.1412384032190524,0.1443899709222597,result,test,1198964,"paper_id
1198964    Edge-Linear First-Order Dependency Parsing wit...
1198964    Edge-Linear First-Order Dependency Parsing wit...
Name: title, dtype: object"
0.18053630158050535,0.16985886919370385,0.2080542288876701,0.2346910302412808,0.24086701354631657,0.0,0.0,0.0,0.1,0.07142857142857142,0.08333333333333333,0.05,0.07142857142857142,0.058823529411764705,0.0611353711790393,0.07059821718158267,0.1111111111111111,0.56902062102587,0.16769751920773057,0.2346910302412808,result,test,10052042,Learning Topic-Sensitive Word Representations
0.41477602754505893,0.32394119822686596,0.3424885254185257,0.3814652285900262,0.3814652285900262,0.2,0.16666666666666666,0.1818181818181818,0.1,0.16666666666666666,0.125,0.05,0.16666666666666666,0.07692307692307691,0.03260869565217391,0.06070791739002715,0.2,0.5864766569395151,0.34102485793583714,0.3814652285900262,result,test,11629674,Characterizing the Language of Online Communities and its Relation to Community Reception
