ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
0.38009376671593426,0.3623379437392863,0.2888234191284636,0.29741620859016543,0.26192942108895456,0.4,0.09523809523809523,0.15384615384615385,0.3,0.14285714285714285,0.19354838709677416,0.2,0.19047619047619047,0.1951219512195122,0.35,0.335928834255496,1.0,0.6452413382244311,0.25127169392576837,0.5379921954557914,unfaceted,test,22569528,"ERK1/2 MAP kinases: structure, function, and regulation."
0.38009376671593426,0.3798950311598296,0.3870539798780789,0.4452188108425554,0.4452188108425554,0.4,0.25,0.3076923076923077,0.3,0.375,0.33333333333333326,0.3,0.75,0.4285714285714285,0.1568627450980392,0.4030260854341737,1.0,0.6419357015212823,0.5483627175709841,0.605175634125497,unfaceted,test,23613754,"ERK2 suppresses self-renewal capacity of embryonic stem cells, but is not required for multi-lineage commitment."
0.6199062332840657,0.5110303792074372,0.546377997091494,0.49949192911807777,0.5356611421366239,0.2,0.14285714285714285,0.16666666666666666,0.3,0.42857142857142855,0.3529411764705882,0.15,0.42857142857142855,0.2222222222222222,0.11666666666666667,0.232250268528464,0.3333333333333333,0.7497785019401036,0.5424084043528666,0.6991946978282101,unfaceted,test,29409062,Novel overlapping subgraph clustering for the detection of antigen epitopes.
1.0,1.0,1.0,0.9760461282745964,0.959546754260883,1.0,0.11363636363636363,0.20408163265306123,1.0,0.22727272727272727,0.37037037037037035,0.9,0.4090909090909091,0.5625000000000001,0.7457627118644068,0.8835831359904489,1.0,0.9875676977101174,0.9657667678959422,0.9409971676650778,unfaceted,dev,29360039,Crk proteins transduce FGF signaling to promote lens fiber cell elongation.
0.8099531166420328,0.8243805031938456,0.8600118358852565,0.8550552047345453,0.8723495720233152,0.8,0.12903225806451613,0.2222222222222222,0.7,0.22580645161290322,0.3414634146341463,0.65,0.41935483870967744,0.5098039215686274,0.5254237288135594,0.6619053940941155,1.0,0.9368603845843269,0.830163795737906,0.9049386007086013,unfaceted,test,27461729,Systematic identification of protein combinations mediating chromatin looping.
0.11990623328406573,0.15974963008070148,0.26703410701655855,0.3717989653574232,0.3963923587280539,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.1,0.5,0.16666666666666669,0.07272727272727272,0.12218878682293316,0.14285714285714285,0.6448478473618257,0.41866173566523124,0.5932981578169172,unfaceted,test,29165708,Separase prevents genomic instability by controlling replication fork speed.
0.8800937667159342,0.8165791926331913,0.8537933284704429,0.8009878937287432,0.7999167904120584,0.6,0.21428571428571427,0.3157894736842105,0.6,0.42857142857142855,0.5,0.45,0.6428571428571429,0.5294117647058824,0.2692307692307692,0.5335635508383955,1.0,0.9372460550005313,0.8508575584526175,0.8758556003820943,unfaceted,dev,29353941,A Bayesian model selection approach for identifying differentially expressed transcripts from RNA sequencing data.
0.6199062332840657,0.6834208073668087,0.7476513668492925,0.7853156702933584,0.790493696954119,0.6,0.06666666666666667,0.12000000000000001,0.8,0.17777777777777778,0.2909090909090909,0.75,0.3333333333333333,0.46153846153846156,0.7758620689655172,0.7731929624954608,1.0,0.916486580253501,0.791701742006183,0.8470814897200725,unfaceted,test,25704641,Expression of TGFβ superfamily components and other markers of oocyte quality in oocytes selected by brilliant cresyl blue staining: relevance to early embryonic development.
0.5701406500739014,0.7135769373515951,0.7357337792833538,0.6517723792760305,0.6541008130963603,0.6,0.17647058823529413,0.2727272727272727,0.6,0.35294117647058826,0.4444444444444445,0.4,0.47058823529411764,0.4324324324324324,0.29310344827586204,0.4192107955893939,0.5,0.8462869321498162,0.6757743219041332,0.7730751089206238,unfaceted,dev,29348350,Draft Genome Sequences of 14 Strains of Pseudomonas Isolated from Prunus sp. Plants.
0.0,0.048987819752877915,0.107976321505366,0.18111625218893787,0.21511167157490393,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.17391304347826086,0.14273329830395048,0.08333333333333333,0.5500394685860436,0.2719312966406797,0.5248503589656512,unfaceted,test,29255034,Artificial antibody created by conformational reconstruction of the complementary-determining region on gold nanoparticles.
0.8800937667159342,0.7477138790430644,0.6974553610710774,0.6919380264610893,0.7320681053232354,0.4,0.16666666666666666,0.23529411764705882,0.3,0.25,0.2727272727272727,0.3,0.5,0.37499999999999994,0.23076923076923078,0.4113634633380476,1.0,0.907818059422345,0.7553499046352359,0.8500251086134201,unfaceted,test,29362237,Processing of Candida albicans Ece1p Is Critical for Candidalysin Maturation and Fungal Virulence.
0.8099531166420328,0.8243805031938456,0.8600118358852565,0.8569519021454277,0.8143614987520376,0.8,0.11428571428571428,0.19999999999999998,0.8,0.22857142857142856,0.3555555555555555,0.6,0.34285714285714286,0.43636363636363634,0.5932203389830508,0.6760675505082789,1.0,0.9391212913717194,0.8118996762839685,0.8935085354852751,unfaceted,dev,29372014,A psychometric assessment of Disturbances in Self-Organization symptom indicators for ICD-11 Complex PTSD using the International Trauma Questionnaire.
1.0,1.0,1.0,1.0,1.0,1.0,0.11627906976744186,0.20833333333333334,1.0,0.23255813953488372,0.37735849056603776,0.8,0.37209302325581395,0.5079365079365079,0.7166666666666667,0.8454771019416206,1.0,0.9810939049023797,0.922839133163226,0.9078222226487502,unfaceted,dev,26787849,SutA is a bacterial transcription factor expressed during slow growth in Pseudomonas aeruginosa.
0.6900468833579672,0.7634324749516808,0.712588026137679,0.6757081928198201,0.6757081928198201,0.4,0.5,0.4444444444444445,0.3,0.75,0.4285714285714285,0.15,0.75,0.24999999999999997,0.13333333333333333,0.5333333333333333,1.0,0.8129103466339209,0.7036304464269503,0.7937622032337726,unfaceted,dev,29303981,Development of a Machine Vision Method for the Monitoring of Laying Hens and Detection of Multiple Nest Occupations.
0.30995311664203284,0.38769634172048384,0.4007725309853354,0.4214692759628759,0.4632767955870879,0.2,0.14285714285714285,0.16666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.15,0.42857142857142855,0.2222222222222222,0.1590909090909091,0.18073893521463852,0.25,0.7449891108850698,0.5160436034089807,0.6818594799461719,unfaceted,dev,29329231,"Development of a Cytocompatible Scaffold from Pig Immature Testicular Tissue Allowing Human Sertoli Cell Attachment, Proliferation and Functionality."
0.4298593499260986,0.4389359969705273,0.4668409178207182,0.5450691844915346,0.5548148359183233,0.2,0.16666666666666666,0.1818181818181818,0.3,0.5,0.37499999999999994,0.2,0.6666666666666666,0.30769230769230765,0.125,0.250922035480859,0.3333333333333333,0.7463831657473133,0.5998302855770902,0.6852698108759635,unfaceted,test,29342945,Hyperspectral Features of Oil-Polluted Sea Ice and the Response to the Contamination Area Fraction.
1.0,0.7623914721171628,0.6688640205943538,0.6165093137138711,0.5612885860618981,0.6,0.25,0.35294117647058826,0.5,0.4166666666666667,0.45454545454545453,0.35,0.5833333333333334,0.4375,0.2926829268292683,0.5324229260784771,1.0,0.8306055968129646,0.5894718572080312,0.8188539017080083,unfaceted,test,29409497,"Langerian mindfulness, quality of life and psychological symptoms in a sample of Italian students."
0.0,0.0,0.0,0.0,0.05308654239266536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3794955079121863,0.05308654239266535,0.31317383464707127,unfaceted,test,27716862,Effect of Body Position on Energy Expenditure of Preterm Infants as Determined by Simultaneous Direct and Indirect Calorimetry.
1.0,0.7786217520877506,0.7916941977219265,0.7729804461506969,0.780710244933175,0.6,0.14285714285714285,0.23076923076923073,0.5,0.23809523809523808,0.3225806451612903,0.45,0.42857142857142855,0.4390243902439024,0.3559322033898305,0.5238906389742501,1.0,0.9145211691601919,0.7526147561783205,0.8503066303582933,unfaceted,test,29293394,Aluminum-activated root malate and citrate exudation is independent of NIP1;2-facilitated root-cell-wall aluminum removal in Arabidopsis.
0.4298593499260986,0.5165798542709258,0.5173284842694996,0.46596517366922174,0.5103270907408195,0.4,0.11764705882352941,0.1818181818181818,0.3,0.17647058823529413,0.22222222222222224,0.35,0.4117647058823529,0.37837837837837834,0.2833333333333333,0.355525637130963,0.3333333333333333,0.8006336115039164,0.5646892719872704,0.7326259590545662,unfaceted,dev,29509720,Segmentation of Oil Spills on Side-Looking Airborne Radar Imagery with Autoencoders.
0.8099531166420328,0.6519900750344741,0.6211529013274821,0.6678446328875223,0.6683433049746451,0.4,0.18181818181818182,0.25000000000000006,0.2,0.18181818181818182,0.1904761904761905,0.3,0.5454545454545454,0.3870967741935483,0.22,0.33255354781208674,0.5,0.8529769272590485,0.7175823379755241,0.8116422290358691,unfaceted,dev,27164102,3D Visual Data-Driven Spatiotemporal Deformations for Non-Rigid Object Grasping Using Robot Hands.
0.23981246656813146,0.3437795745154615,0.29822546491098534,0.301761973385695,0.276006023842257,0.4,0.6666666666666666,0.5,0.2,0.6666666666666666,0.30769230769230765,0.1,0.6666666666666666,0.1739130434782609,0.10344827586206896,0.3122605363984674,0.3333333333333333,0.5788816225710076,0.2664140486604872,0.5121530582617227,unfaceted,dev,29046519,The effects of anti-hypertensive drugs and the mechanism of hypertension in vascular smooth muscle cell-specific ATP2B1 knockout mice.
