ndcg%5,ndcg%10,ndcg%15,ndcg%20,ndcg%25,precision@5,recall@5,f1@5,precision@10,recall@10,f1@10,precision@20,recall@20,f1@20,r_precision,av_precision,reciprocal_rank,ndcg,ndcg@20,ndcg@50,facet,split,paper_id,title
1.0,0.8909254103672668,0.7820768141807656,0.7666952029134891,0.7139304414355003,0.8,0.19047619047619047,0.3076923076923077,0.7,0.3333333333333333,0.45161290322580644,0.5,0.47619047619047616,0.4878048780487805,0.3620689655172414,0.6328610013146231,1.0,0.8862691110430311,0.6342898256851425,0.8432192616096634,unfaceted,test,22569528,"ERK1/2 MAP kinases: structure, function, and regulation."
0.0,0.0,0.06578033794918087,0.09591805432216274,0.09591805432216274,0.0,0.0,0.0,0.1,0.125,0.11111111111111112,0.05,0.125,0.07142857142857144,0.14285714285714285,0.10552785508142651,0.1111111111111111,0.36486342768863284,0.09591805432216274,0.256656701645251,unfaceted,test,23613754,"ERK2 suppresses self-renewal capacity of embryonic stem cells, but is not required for multi-lineage commitment."
0.38009376671593426,0.30225117385943095,0.25781152298458365,0.26541305983837776,0.2702939237496429,0.2,0.14285714285714285,0.16666666666666666,0.1,0.14285714285714285,0.11764705882352941,0.05,0.14285714285714285,0.07407407407407408,0.125,0.23517565751146716,1.0,0.6210911048358242,0.24349822129714221,0.4945238070781689,unfaceted,test,29409062,Novel overlapping subgraph clustering for the detection of antigen epitopes.
0.6900468833579672,0.7934726301491593,0.7698855057629006,0.8042312520806455,0.7679313145453306,0.6,0.06818181818181818,0.1224489795918367,0.6,0.13636363636363635,0.22222222222222218,0.6,0.2727272727272727,0.37499999999999994,0.7333333333333333,0.6503238951763104,0.5,0.9237168220577113,0.7876139524026499,0.8539216511449716,unfaceted,dev,29360039,Crk proteins transduce FGF signaling to promote lens fiber cell elongation.
0.5,0.5402092760426063,0.5975405771339359,0.5838513587895611,0.5937778574555612,0.2,0.03225806451612903,0.05555555555555555,0.4,0.12903225806451613,0.1951219512195122,0.35,0.22580645161290322,0.2745098039215686,0.5166666666666667,0.42157581599449173,0.2,0.8426804932025965,0.5793587535892867,0.7481632946587612,unfaceted,test,27461729,Systematic identification of protein combinations mediating chromatin looping.
0.19004688335796713,0.27271796942622284,0.23881524003780524,0.3786044428060856,0.40264678724792813,0.0,0.0,0.0,0.1,0.25,0.14285714285714288,0.1,0.5,0.16666666666666669,0.0851063829787234,0.10877659574468086,0.1,0.6552401033221542,0.35844901915816485,0.6160211422554093,unfaceted,test,29165708,Separase prevents genomic instability by controlling replication fork speed.
0.8800937667159342,0.802251173859431,0.7072811329549319,0.6763433807176067,0.62714152167654,0.4,0.14285714285714285,0.21052631578947364,0.3,0.21428571428571427,0.25,0.15,0.21428571428571427,0.1764705882352941,0.25,0.3472617120585741,1.0,0.8869905067160596,0.6587547820870274,0.8157884836201685,unfaceted,dev,29353941,A Bayesian model selection approach for identifying differentially expressed transcripts from RNA sequencing data.
1.0,0.9366841614733618,0.8776195559417242,0.8958854530978925,0.8884445418924869,0.8,0.08888888888888889,0.15999999999999998,0.8,0.17777777777777778,0.2909090909090909,0.85,0.37777777777777777,0.523076923076923,0.75,0.7856548784706285,1.0,0.9623600711957258,0.905597095607678,0.902064140493735,unfaceted,test,25704641,Expression of TGFβ superfamily components and other markers of oocyte quality in oocytes selected by brilliant cresyl blue staining: relevance to early embryonic development.
0.38009376671593426,0.4778706706655854,0.518315835523572,0.4906007394273435,0.45192730652450847,0.4,0.11764705882352941,0.1818181818181818,0.4,0.23529411764705882,0.29629629629629634,0.3,0.35294117647058826,0.3243243243243243,0.29310344827586204,0.38916370973703035,1.0,0.7655319876960086,0.4652059441383064,0.69194695364288,unfaceted,dev,29348350,Draft Genome Sequences of 14 Strains of Pseudomonas Isolated from Prunus sp. Plants.
0.19004688335796713,0.299022105212648,0.35335922777032946,0.3783030841372748,0.3517750776928799,0.2,0.125,0.15384615384615385,0.2,0.25,0.22222222222222224,0.1,0.25,0.14285714285714288,0.16,0.16885482572982574,0.2,0.6395464131270376,0.35649841343876487,0.6013132461262416,unfaceted,test,29255034,Artificial antibody created by conformational reconstruction of the complementary-determining region on gold nanoparticles.
0.6900468833579672,0.6756194968061544,0.6759435228288103,0.6736369383349621,0.6943425200058081,0.2,0.08333333333333333,0.11764705882352941,0.3,0.25,0.2727272727272727,0.2,0.3333333333333333,0.25,0.2,0.2547822240397775,0.5,0.8843834905410851,0.7212708944177005,0.8257694714266618,unfaceted,test,29362237,Processing of Candida albicans Ece1p Is Critical for Candidalysin Maturation and Fungal Virulence.
0.8800937667159342,0.9201043072024359,0.7989142415950494,0.7791228621408334,0.8054772430679497,0.8,0.11428571428571428,0.19999999999999998,0.5,0.14285714285714285,0.22222222222222224,0.55,0.3142857142857143,0.4,0.5932203389830508,0.616544462308663,1.0,0.9352361815153372,0.7883816477232245,0.889146775010209,unfaceted,dev,29372014,A psychometric assessment of Disturbances in Self-Organization symptom indicators for ICD-11 Complex PTSD using the International Trauma Questionnaire.
